slug,date,open,high,low,close,currency
USD/ZAR,2021-08-12,14.6228,14.795,14.60532,14.6092,ZAR
USD/INR,2021-08-12,74.100197,74.407997,74.002296,74.102997,INR
INR/MYR,2021-08-12,0.057139,0.057152,0.056944,0.057116,MYR
GBP/BGN,2021-08-12,2.301287,2.302411,2.296024,2.301187,BGN
USD/CNY,2021-08-12,6.4782,6.4797,6.4657,6.4782,CNY
EUR/COP,2021-08-12,4598.399902,4598.399902,4576.399902,4598.399902,COP
EUR/BRL,2021-08-12,6.1249,6.1584,6.1005,6.1251,BRL
JPY/BRL,2021-08-12,0.047286,0.047601,0.047173,0.047282,BRL
USD/ZMW,2021-08-12,19.220291,19.257732,19.220291,19.265911,ZMW
USD/MXN,2021-08-12,19.9263,19.954519,19.866501,19.929501,MXN
JPY/PLN,2021-08-12,0.035328,0.035432,0.035287,0.035317,PLN
USD/MYR,2021-08-12,4.234,4.235,4.229,4.2325,MYR
EUR/CAD,2021-08-12,1.46834,1.46976,1.46608,1.46854,CAD
EUR/MKD,2021-08-12,60.615002,60.615002,60.615002,61.165001,MKD
USD/BRL,2021-08-12,5.2182,5.2537,5.2128,5.2182,BRL
USD/IQD,2021-08-12,1430.261597,1433.088989,1430.261597,1433.754272,IQD
JPY/IDR,2021-08-12,129.661697,129.661697,129.661697,130.194626,IDR
USD/SGD,2021-08-12,1.35681,1.35844,1.3558,1.3565,SGD
GBP/BDT,2021-08-12,115.268814,115.328026,115.268814,115.0839,BDT
EUR/PGK,2021-08-12,4.086,4.0934,4.086,4.086,PGK
